Nitrogen,Phosphorus,Potassium,Temperature,pH,Rainfall,Crop,Fertilizer
37,55,82,19.45591848,8.423873703,78.44910564,chickpea,Diammonium phosphate
53,65,76,20.19137759,8.719960893,77.33795356,chickpea,Diammonium phosphate
22,60,85,18.8392908,7.811997977,94.78189594,chickpea,Diammonium phosphate
60,61,78,20.71219282,6.317153205,94.03659867,chickpea,Diammonium phosphate
42,67,77,18.99424448,7.114405288,78.69707199,chickpea,Diammonium phosphate
39,76,76,19.96837462,8.135900726,69.15759062,chickpea,Diammonium phosphate
35,63,76,17.81564548,7.714153038,90.82097601,chickpea,Diammonium phosphate
30,65,82,20.71424384,7.103798069,76.77888672,chickpea,Diammonium phosphate
57,56,78,17.34150229,8.861479668,67.9545435,chickpea,Diammonium phosphate
48,65,78,17.43732714,7.861128148,73.0926704,chickpea,Diammonium phosphate
36,56,83,18.89780215,7.4526709,69.09512477,chickpea,Diammonium phosphate
40,58,75,18.59190771,7.168096055,89.60982451,chickpea,Diammonium phosphate
49,69,82,18.31561493,7.26311855,81.78710463,chickpea,Diammonium phosphate
13,60,25,17.13692774,5.68597166,128.256862,kidneybeans,MOP
25,70,16,19.63474332,5.759237003,106.3598183,kidneybeans,MOP
31,55,22,22.91350245,5.873171894,109.225556,kidneybeans,MOP
40,64,16,16.43340342,5.926676985,140.3717815,kidneybeans,MOP
2,61,20,22.13974653,5.95561668,76.64128258,kidneybeans,MOP
26,65,22,17.84806561,5.949949081,143.0984171,kidneybeans,MOP
17,57,21,19.88394011,5.789214289,60.91974792,kidneybeans,MOP
26,80,18,19.32509638,5.581021521,104.7783947,kidneybeans,MOP
17,59,17,18.4167001,5.689858133,132.9801054,kidneybeans,MOP
27,59,22,21.81167649,5.794158504,130.0608093,kidneybeans,MOP
28,58,24,19.72702528,5.748190463,143.7630894,kidneybeans,MOP
25,57,19,17.15432954,5.566522896,87.99669731,kidneybeans,MOP
28,80,17,19.62207826,5.809419584,144.1567454,kidneybeans,MOP
25,60,22,21.63149148,5.887263027,134.3649948,kidneybeans,MOP
12,78,23,16.06522754,5.99812453,88.06638775,kidneybeans,MOP
6,77,25,20.61162204,5.792744849,69.63833855,kidneybeans,MOP
22,79,17,21.42451099,5.912289889,116.5206923,kidneybeans,MOP
27,80,15,19.07096165,5.788386951,86.21917578,kidneybeans,MOP
10,55,23,21.18853178,5.728233081,137.1948633,kidneybeans,MOP
23,65,20,23.0429097,5.833940084,108.3684316,kidneybeans,MOP
19,78,16,20.65375833,5.967533236,67.71768947,kidneybeans,MOP
19,65,25,18.09551014,5.625096446,144.7902323,kidneybeans,MOP
22,70,19,18.23775702,5.515615023,69.44951585,kidneybeans,MOP
37,64,22,17.48189735,5.954665349,121.9401369,kidneybeans,MOP
11,71,17,19.9191786,5.74644777,82.68554379,kidneybeans,MOP
18,79,20,20.27514686,5.877347515,139.7521543,kidneybeans,MOP
21,63,17,15.77370214,5.979973965,108.3441414,kidneybeans,MOP
24,80,22,16.71170642,5.635993966,96.77285817,kidneybeans,MOP
34,60,22,17.66148158,5.635231778,100.6711761,kidneybeans,MOP
16,75,21,18.50692825,5.679224346,87.0513289,kidneybeans,MOP
17,77,23,24.51324787,5.670062975,64.19497947,kidneybeans,MOP
37,72,18,18.87614998,5.724242065,105.4120514,kidneybeans,MOP
40,73,20,21.59343016,5.811314232,61.13872036,kidneybeans,MOP
9,77,17,20.12373284,5.783425416,106.158201,kidneybeans,MOP
1,62,23,15.43546065,5.607808432,139.0302034,kidneybeans,MOP
33,59,22,22.64236876,5.946999529,122.3886015,kidneybeans,MOP
23,59,19,21.98560799,5.852046999,129.5650601,kidneybeans,MOP
6,62,22,20.53052663,5.824090984,120.4509288,kidneybeans,MOP
25,63,20,15.78601387,5.502999119,95.17028129,kidneybeans,MOP
7,79,23,19.6365349,5.821649914,96.65888933,kidneybeans,MOP
8,72,17,20.57341244,5.711439256,87.87869161,kidneybeans,MOP
27,64,15,20.16080524,5.514927264,138.2362122,kidneybeans,MOP
28,66,23,21.53989176,5.99616119,120.6913038,kidneybeans,MOP
32,57,18,15.53834801,5.695422863,107.3850593,kidneybeans,MOP
27,56,22,19.91853092,5.833010958,108.6434544,kidneybeans,MOP
17,77,24,20.76952209,5.568456899,109.0193712,kidneybeans,MOP
0,65,15,23.46168338,5.645435626,95.84253438,kidneybeans,MOP
13,72,21,24.32116642,5.821194486,60.27552528,kidneybeans,MOP
34,60,23,20.12574053,5.659254981,100.0497183,kidneybeans,MOP
9,80,19,21.80619564,5.945465949,125.0972687,kidneybeans,MOP
11,72,20,19.52226241,5.951177452,113.334026,kidneybeans,MOP
3,67,24,17.00067625,5.520880014,103.2926407,kidneybeans,MOP
35,69,23,16.78791503,5.578410206,75.45328039,kidneybeans,MOP
3,77,25,24.84906168,5.608165195,62.21292186,kidneybeans,MOP
23,62,19,16.51783455,5.609435128,98.77794225,kidneybeans,MOP
22,71,17,18.15300153,5.509295379,107.6907964,kidneybeans,MOP
31,79,25,23.18864385,5.902033406,63.38208822,kidneybeans,MOP
34,59,18,23.38002569,5.744117663,87.66898664,kidneybeans,MOP
12,63,17,18.358923,5.717143397,138.414764,kidneybeans,MOP
27,56,20,19.25975367,5.542690119,94.9533526,kidneybeans,MOP
7,63,24,22.95458237,5.858617867,107.7315386,kidneybeans,MOP
24,67,22,20.120043,5.618844277,104.6252153,kidneybeans,MOP
11,71,24,21.14011423,5.606620346,141.6056722,kidneybeans,MOP
37,74,15,24.92360104,5.582178402,62.7089169,kidneybeans,MOP
25,76,24,15.33042636,5.56503533,135.3315583,kidneybeans,MOP
34,66,17,18.81097271,5.889614577,125.084915,kidneybeans,MOP
20,69,15,23.44260668,5.934136378,107.4137246,kidneybeans,MOP
37,65,16,22.8352024,5.683548308,63.59276673,kidneybeans,MOP
18,74,15,24.9035819,5.70836603,146.4727237,kidneybeans,MOP
4,67,25,23.78709569,5.948164454,119.6404412,kidneybeans,MOP
37,56,25,22.05592283,5.774755144,126.7265372,kidneybeans,MOP
5,59,15,18.87492997,5.97229163,134.1811718,kidneybeans,MOP
11,61,21,18.62328774,5.532100554,135.3378033,kidneybeans,MOP
22,80,20,23.00884744,5.669560726,100.118612,kidneybeans,MOP
12,61,19,19.33162606,5.655726817,68.51253427,kidneybeans,MOP
5,74,21,16.24469193,5.591704014,66.97053257,kidneybeans,MOP
27,69,22,17.91652287,5.932323085,69.14681022,kidneybeans,MOP
31,75,18,15.46789263,5.824208309,88.88796102,kidneybeans,MOP
36,68,20,17.06104474,5.86442953,81.83420522,kidneybeans,MOP
5,65,16,21.32776028,5.866744372,109.1013261,kidneybeans,MOP
32,79,15,23.90910104,5.706198621,81.60211243,kidneybeans,MOP
11,78,22,23.89756791,5.940546818,112.6616435,kidneybeans,MOP
0,55,22,22.98666928,5.916779289,143.8584938,kidneybeans,MOP
14,59,15,21.35135729,5.779090476,146.4548645,kidneybeans,MOP
29,68,23,24.1638445,5.82738029,116.7324324,kidneybeans,MOP
32,68,19,24.62835037,5.514234138,149.7441028,kidneybeans,MOP
17,64,17,21.02213209,5.662699104,124.6118471,kidneybeans,MOP
13,69,19,17.30844532,5.86390397,115.199245,kidneybeans,MOP
14,67,22,23.82576704,5.624690248,84.64143632,kidneybeans,MOP
9,69,20,19.30607278,5.591560999,129.3449326,kidneybeans,MOP
20,73,22,16.03768615,5.976312538,130.3900798,kidneybeans,MOP
40,78,20,19.18572809,5.669236258,80.15293435,kidneybeans,MOP
27,72,23,19.92889503,5.961934481,64.02640797,kidneybeans,MOP
14,67,15,19.56376468,5.690065688,139.2921004,kidneybeans,MOP
7,56,18,18.31357543,5.698371311,76.14153904,kidneybeans,MOP
27,65,18,20.10993761,5.59503163,73.36386477,kidneybeans,MOP
30,63,16,23.60506572,5.525904526,100.5978728,kidneybeans,MOP
37,70,25,19.73136909,5.819403771,84.06354115,kidneybeans,MOP
27,63,19,20.93409877,5.562201934,133.1914419,kidneybeans,MOP
22,60,24,18.78226261,5.630664753,104.2570723,kidneybeans,MOP
3,72,24,36.51268371,6.03160778,122.6539694,pigeonpeas,Urea
40,59,23,36.89163721,5.269084669,163.7266551,pigeonpeas,Urea
33,73,23,29.23540524,5.985792703,103.3301803,pigeonpeas,Urea
27,57,24,27.33534897,6.09186275,142.3303677,pigeonpeas,Urea
10,79,18,21.0643684,5.624731338,184.6226709,pigeonpeas,Urea
30,75,25,30.33276599,6.446091759,149.299952,pigeonpeas,Urea
40,70,20,31.80130272,5.623490043,147.0361442,pigeonpeas,Urea
38,55,19,33.18184225,5.864623352,198.8298806,pigeonpeas,Urea
35,58,20,29.38538562,5.761702519,90.05422663,pigeonpeas,Urea
38,61,21,30.27374995,4.696518678,127.7767134,pigeonpeas,Urea
33,58,24,35.45790488,5.269504214,108.6333046,pigeonpeas,Urea
16,56,17,33.80020039,7.445444883,176.6165894,pigeonpeas,Urea
31,72,17,28.69180475,5.833031708,96.36222901,pigeonpeas,Urea
16,80,20,31.24021696,7.339320929,122.0146733,pigeonpeas,Urea
27,72,17,28.98039357,6.347929353,120.7435664,pigeonpeas,Urea
40,62,19,27.32198928,4.697750704,96.51524028,pigeonpeas,Urea
18,58,16,21.47607807,4.962661422,180.382234,pigeonpeas,Urea
3,68,16,18.31910448,4.964887857,107.4721605,pigeonpeas,Urea
26,67,24,36.97794384,5.642813116,161.4812963,pigeonpeas,Urea
16,70,20,24.80467592,5.6093956,121.5639121,pigeonpeas,Urea
24,63,19,19.3479443,4.681576043,194.5921148,pigeonpeas,Urea
9,76,25,28.88302142,5.70951224,179.2155874,pigeonpeas,Urea
16,55,19,19.54314136,6.413543781,192.4372194,pigeonpeas,Urea
28,75,21,24.7741949,6.007508163,114.2821387,pigeonpeas,Urea
16,71,24,18.33124824,4.946369874,139.6483317,pigeonpeas,Urea
24,70,21,19.14729038,5.517208078,132.7748215,pigeonpeas,Urea
38,72,21,28.23416057,5.902103172,186.5008581,pigeonpeas,Urea
9,66,21,30.11812084,5.719889876,157.0858232,pigeonpeas,Urea
34,56,17,33.4126864,4.548202098,139.6702541,pigeonpeas,Urea
1,76,19,24.18553163,6.669529416,177.3377996,pigeonpeas,Urea
6,69,19,26.88630675,4.750929218,94.46748008,pigeonpeas,Urea
26,73,21,31.33170829,4.946263888,161.7820226,pigeonpeas,Urea
27,61,18,33.30711818,5.266227032,108.5090168,pigeonpeas,Urea
27,71,23,23.45379018,7.10959773,150.8712202,pigeonpeas,Urea
36,61,21,34.53823889,5.617008201,168.5948318,pigeonpeas,Urea
17,73,18,19.50112224,5.632353113,197.3752649,pigeonpeas,Urea
26,72,22,28.76794904,4.674941549,91.72084869,pigeonpeas,Urea
17,64,16,30.97758716,7.161797643,180.716828,pigeonpeas,Urea
14,74,19,18.39759147,6.624966131,93.12330644,pigeonpeas,Urea
39,60,15,35.09357419,5.004074624,116.9106908,pigeonpeas,Urea
6,66,15,34.93174223,6.345806011,159.2649827,pigeonpeas,Urea
8,59,18,29.50523036,6.216814453,187.8961851,pigeonpeas,Urea
2,67,18,34.51934775,5.921666758,129.0064612,pigeonpeas,Urea
1,76,17,28.43430726,6.012719118,147.0414824,pigeonpeas,Urea
16,73,19,18.41645629,4.684079249,163.2747473,pigeonpeas,Urea
23,75,25,31.07508973,7.077170002,91.31256412,pigeonpeas,Urea
32,70,20,20.89342749,6.208843215,195.5697875,pigeonpeas,Urea
28,59,22,30.90607799,7.05181629,170.9919828,pigeonpeas,Urea
5,62,23,27.9348279,4.722222454,145.3728801,pigeonpeas,Urea
36,67,25,35.95176642,6.418062652,136.0456753,pigeonpeas,Urea
1,66,23,19.54317155,4.803564468,173.1686574,pigeonpeas,Urea
24,73,20,19.63736208,4.608695247,176.4134092,pigeonpeas,Urea
17,67,18,31.2192752,5.611510977,129.2028653,pigeonpeas,Urea
5,55,18,33.50876355,7.322097972,126.6738117,pigeonpeas,Urea
5,56,24,24.80710166,5.023115055,188.4928637,pigeonpeas,Urea
37,77,17,36.20970524,5.617122801,191.0658531,pigeonpeas,Urea
13,73,20,30.50420876,5.391560418,162.5927723,pigeonpeas,Urea
6,63,23,26.01630259,5.906596905,160.3337447,pigeonpeas,Urea
16,77,22,31.48469278,6.574209678,100.546816,pigeonpeas,Urea
25,64,20,33.15122581,4.807776749,105.0380275,pigeonpeas,Urea
34,75,24,23.50222822,4.760038039,192.3023991,pigeonpeas,Urea
20,77,23,34.87248659,5.180271502,148.2502786,pigeonpeas,Urea
35,80,25,28.09269012,4.895927306,197.1144011,pigeonpeas,Urea
14,75,24,24.54757829,6.436160044,118.3606557,pigeonpeas,Urea
36,80,21,33.64769646,7.066087261,100.4673278,pigeonpeas,Urea
7,77,18,20.5591255,6.655918078,191.0895109,pigeonpeas,Urea
29,78,25,19.95991719,5.982854523,195.787103,pigeonpeas,Urea
30,60,21,28.87667593,5.457871273,182.2688175,pigeonpeas,Urea
20,74,16,36.04353699,4.759490199,159.8938645,pigeonpeas,Urea
19,57,23,23.6734328,7.342409555,141.1250722,pigeonpeas,Urea
3,60,19,25.74679443,4.820788186,100.7791633,pigeonpeas,Urea
5,77,19,31.08564994,6.242052013,175.9303271,pigeonpeas,Urea
5,68,20,18.72987676,5.001038726,139.8710041,pigeonpeas,Urea
37,73,21,29.50304807,5.560224583,189.5208915,pigeonpeas,Urea
9,59,24,20.43517772,4.747352458,137.2279662,pigeonpeas,Urea
20,72,15,36.00415838,7.313517308,134.8596466,pigeonpeas,Urea
31,56,23,31.46846241,5.661826398,174.5723999,pigeonpeas,Urea
0,70,21,36.30049702,4.672437054,101.6073988,pigeonpeas,Urea
21,74,15,29.49096726,6.471862118,153.2504506,pigeonpeas,Urea
13,67,18,30.5753044,5.384762927,177.5764304,pigeonpeas,Urea
27,74,20,24.69487673,5.859813416,91.95792434,pigeonpeas,Urea
29,72,24,23.17409556,6.962386495,162.5931264,pigeonpeas,Urea
5,68,20,19.04380471,6.12166671,155.3705624,pigeonpeas,Urea
39,57,19,29.32379604,6.421748487,165.4113371,pigeonpeas,Urea
22,62,16,34.6455408,4.828936119,180.9009998,pigeonpeas,Urea
18,55,23,21.9989826,6.98571967,136.8274312,pigeonpeas,Urea
39,77,21,22.99774444,4.603563116,159.689339,pigeonpeas,Urea
13,75,20,30.55992394,6.979540061,178.8998611,pigeonpeas,Urea
27,71,24,31.46417866,7.064973419,165.405354,pigeonpeas,Urea
26,64,22,25.95058595,5.16516459,109.1821183,pigeonpeas,Urea
23,55,16,21.01142393,5.111488821,185.2039114,pigeonpeas,Urea
4,69,19,19.25100056,5.374358869,149.063196,pigeonpeas,Urea
20,67,19,19.24462755,5.671419084,180.6465282,pigeonpeas,Urea
7,74,17,22.47253208,5.667419697,96.74706956,pigeonpeas,Urea
17,64,18,36.75087487,6.07938452,124.6028153,pigeonpeas,Urea
35,71,17,29.89286629,6.931924963,198.1403003,pigeonpeas,Urea
11,72,22,29.37735586,6.842744374,172.40168,pigeonpeas,Urea
20,60,22,29.65052947,6.876572503,186.9226052,pigeonpeas,Urea
10,71,18,19.54284889,6.151029296,173.1106982,pigeonpeas,Urea
33,61,24,20.04611791,4.567446499,122.4564203,pigeonpeas,Urea
3,49,18,27.91095209,3.692863601,32.67891866,mothbeans,Diammonium phosphate
22,59,23,27.32220619,4.371745575,36.5037914,mothbeans,Diammonium phosphate
36,58,25,28.66024187,8.399135958,36.92629678,mothbeans,Diammonium phosphate
4,43,18,29.02955344,8.840656256,72.98016599,mothbeans,Diammonium phosphate
29,54,16,27.78031515,8.153022903,32.05025323,mothbeans,Diammonium phosphate
32,43,22,31.99928579,5.270749441,71.6266696,mothbeans,Diammonium phosphate
14,55,15,27.33580911,8.050304395,73.44775287,mothbeans,Diammonium phosphate
5,35,20,28.92952635,9.679240873,66.35634104,mothbeans,Diammonium phosphate
25,57,24,27.65472156,6.974978386,36.94255012,mothbeans,Diammonium phosphate
11,53,24,28.52396666,7.39389918,61.32935611,mothbeans,Diammonium phosphate
40,49,17,31.02215872,6.68727523,53.56783314,mothbeans,Diammonium phosphate
38,56,25,25.74095321,7.88118645,67.43488235,mothbeans,Diammonium phosphate
27,43,23,31.70447482,5.875333778,44.94317432,mothbeans,Diammonium phosphate
24,38,22,24.47876451,8.202706015,34.96933295,mothbeans,Diammonium phosphate
23,45,21,31.46511256,8.985348193,74.44330654,mothbeans,Diammonium phosphate
29,57,20,25.60973447,5.87707519,53.39249517,mothbeans,Diammonium phosphate
31,35,23,30.30260453,7.707595055,68.04039813,mothbeans,Diammonium phosphate
0,55,25,28.17489437,4.524171562,45.78172762,mothbeans,Diammonium phosphate
7,45,22,25.50634557,9.926212291,74.32635105,mothbeans,Diammonium phosphate
17,58,25,31.12896766,6.455592696,32.76742894,mothbeans,Diammonium phosphate
11,44,17,26.34043268,8.016210782,35.1051197,mothbeans,Diammonium phosphate
22,49,22,28.23494706,3.71105919,72.66666443,mothbeans,Diammonium phosphate
9,51,19,27.04453473,5.49091063,48.25207759,mothbeans,Diammonium phosphate
28,48,15,25.16125354,9.254089438,40.89732789,mothbeans,Diammonium phosphate
26,50,19,27.3179125,6.005242945,32.55919573,mothbeans,Diammonium phosphate
36,56,20,25.4123765,7.437078236,31.87416982,mothbeans,Diammonium phosphate
8,60,18,31.21629982,3.808429173,53.1205277,mothbeans,Diammonium phosphate
24,37,21,30.573999,5.818219385,62.74803826,mothbeans,Diammonium phosphate
22,43,24,25.42517036,4.52363558,46.19374559,mothbeans,Diammonium phosphate
36,43,24,27.09400578,3.510404312,41.53749535,mothbeans,Diammonium phosphate
22,44,24,24.30935081,6.030447288,58.99536268,mothbeans,Diammonium phosphate
17,43,22,30.06142622,5.498340808,41.0550915,mothbeans,Diammonium phosphate
8,45,15,28.09568993,4.61136408,33.84110759,mothbeans,Diammonium phosphate
7,56,23,26.33908791,5.545219232,55.50429227,mothbeans,Diammonium phosphate
36,57,16,28.61409059,8.292875734,57.02891698,mothbeans,Diammonium phosphate
11,45,19,28.70012137,3.828031463,44.11622138,mothbeans,Diammonium phosphate
6,36,22,24.21610338,8.869532817,42.24783476,mothbeans,Diammonium phosphate
17,57,20,28.50677929,3.793575185,66.1761456,mothbeans,Diammonium phosphate
4,47,20,25.97948991,4.193189124,72.19245835,mothbeans,Diammonium phosphate
9,49,16,30.88482722,7.661537348,55.053805,mothbeans,Diammonium phosphate
25,51,24,25.5042419,9.392694614,65.07981523,mothbeans,Diammonium phosphate
36,44,21,25.12528913,4.516154055,38.48678973,mothbeans,Diammonium phosphate
21,38,20,27.10508014,5.794289715,62.20279647,mothbeans,Diammonium phosphate
37,57,20,31.1006247,7.354286985,70.79934452,mothbeans,Diammonium phosphate
32,48,18,26.45707778,5.993513566,64.16167699,mothbeans,Diammonium phosphate
29,44,20,30.04132304,8.620107545,31.83192392,mothbeans,Diammonium phosphate
25,51,18,27.77799528,9.45949344,50.28438729,mothbeans,Diammonium phosphate
10,44,24,30.99256944,8.0344125,58.27600682,mothbeans,Diammonium phosphate
23,35,18,26.4908332,5.414492777,36.99362831,mothbeans,Diammonium phosphate
9,60,23,31.96987867,6.276004336,64.25520357,mothbeans,Diammonium phosphate
3,58,21,25.36140526,9.160691747,55.60523179,mothbeans,Diammonium phosphate
22,42,22,25.54249137,7.887658711,48.46797044,mothbeans,Diammonium phosphate
12,39,21,28.99319096,8.183844843,70.4713043,mothbeans,Diammonium phosphate
39,36,22,29.34317422,9.072011412,34.03335472,mothbeans,Diammonium phosphate
32,41,16,28.63618921,7.702287236,68.54877876,mothbeans,Diammonium phosphate
30,41,15,24.83206631,5.88509677,52.0810886,mothbeans,Diammonium phosphate
19,36,22,25.44689075,6.16496284,57.04826619,mothbeans,Diammonium phosphate
4,46,15,31.01274943,3.504752314,63.77192383,mothbeans,Diammonium phosphate
21,39,20,27.06179658,7.388007483,60.74583498,mothbeans,Diammonium phosphate
35,57,25,27.0956288,8.340398059,71.1271039,mothbeans,Diammonium phosphate
22,55,24,28.56800579,8.66077954,64.53027638,mothbeans,Diammonium phosphate
35,51,17,28.79929247,3.558822825,40.85534718,mothbeans,Diammonium phosphate
17,56,17,27.94293692,5.9565851,69.66289997,mothbeans,Diammonium phosphate
28,57,17,30.47757686,9.416003106,61.86633917,mothbeans,Diammonium phosphate
22,36,16,30.58139475,8.18422855,64.58559639,mothbeans,Diammonium phosphate
11,41,19,26.85911286,5.131779302,44.13827124,mothbeans,Diammonium phosphate
38,38,18,26.31051759,6.294130313,35.73403813,mothbeans,Diammonium phosphate
23,37,24,28.77833449,7.991902443,33.95825723,mothbeans,Diammonium phosphate
25,35,20,28.90245417,8.923095695,71.90018566,mothbeans,Diammonium phosphate
40,45,20,29.37687468,6.878498176,38.34303462,mothbeans,Diammonium phosphate
23,58,19,24.17093241,5.243634849,59.18953429,mothbeans,Diammonium phosphate
2,56,23,26.65333029,7.550090941,36.91852635,mothbeans,Diammonium phosphate
3,56,17,28.19912143,8.709291688,52.13580529,mothbeans,Diammonium phosphate
26,51,25,28.76488954,7.792508068,55.21606732,mothbeans,Diammonium phosphate
39,42,20,29.3499706,8.055908858,40.82840673,mothbeans,Diammonium phosphate
27,59,20,28.00937423,4.397698806,36.01203025,mothbeans,Diammonium phosphate
24,45,19,26.85851927,5.952384957,34.7426459,mothbeans,Diammonium phosphate
7,40,17,31.2123945,8.532078733,53.78769958,mothbeans,Diammonium phosphate
15,45,23,24.20422636,7.224193642,46.0203959,mothbeans,Diammonium phosphate
26,52,23,29.98835437,4.931890506,52.92929636,mothbeans,Diammonium phosphate
20,45,16,29.93964907,4.626212446,45.43669946,mothbeans,Diammonium phosphate
34,54,24,31.2119298,5.026003659,68.80141783,mothbeans,Diammonium phosphate
19,51,25,26.80474415,3.5253661,43.87801983,mothbeans,Diammonium phosphate
29,41,21,31.49398069,8.86979671,64.56807592,mothbeans,Diammonium phosphate
20,50,22,30.99694676,9.406887533,38.31597852,mothbeans,Diammonium phosphate
11,40,23,29.61253065,5.80428611,50.1978269,mothbeans,Diammonium phosphate
15,54,15,29.97604322,8.35495812,44.86052932,mothbeans,Diammonium phosphate
35,55,22,30.88883074,8.634929739,55.51932414,mothbeans,Diammonium phosphate
9,59,25,30.39321309,7.699200949,35.37493212,mothbeans,Diammonium phosphate
40,45,18,30.43683729,5.261285926,30.92014047,mothbeans,Diammonium phosphate
35,38,19,25.32688786,9.112771682,32.71129281,mothbeans,Diammonium phosphate
14,58,17,30.53684308,4.605700542,33.48919022,mothbeans,Diammonium phosphate
40,55,18,30.38257873,7.115994051,47.95406479,mothbeans,Diammonium phosphate
18,36,23,24.01825377,7.214078621,35.03404425,mothbeans,Diammonium phosphate
35,52,15,28.69841277,9.93509073,65.67591794,mothbeans,Diammonium phosphate
4,59,22,29.33743412,8.914074888,42.44054315,mothbeans,Diammonium phosphate
22,51,16,27.96583691,8.639586199,70.10472076,mothbeans,Diammonium phosphate
33,47,17,24.86803974,8.621514073,63.9187654,mothbeans,Diammonium phosphate
2,51,17,25.87682261,5.838508699,38.53254678,mothbeans,Diammonium phosphate
16,51,21,31.01963639,3.532008668,32.81296548,mothbeans,Diammonium phosphate
19,55,20,27.43329405,7.18530147,54.73367631,mungbean,MOP
8,54,20,28.3340432,7.034214276,38.7976407,mungbean,MOP
36,55,20,27.01470397,6.635968698,55.296354,mungbean,MOP
10,56,16,28.17432665,6.828187499,36.35720652,mungbean,MOP
22,56,17,29.87888063,6.89077995,44.75215854,mungbean,MOP
9,57,24,29.89232778,7.165121109,42.99498978,mungbean,MOP
34,59,23,28.56212158,6.935804256,56.48265193,mungbean,MOP
31,51,25,27.53592929,7.196774236,53.01899249,mungbean,MOP
0,49,18,29.68361658,6.990095452,41.82490236,mungbean,MOP
21,39,20,28.14448546,7.064782138,46.75690086,mungbean,MOP
28,35,22,29.53037621,7.156563094,59.87232071,mungbean,MOP
17,52,17,27.88352946,6.364967184,44.64407105,mungbean,MOP
24,42,23,28.22471276,6.428054409,44.01206619,mungbean,MOP
28,46,16,29.008124,6.664187809,45.91011391,mungbean,MOP
21,38,21,29.75538903,6.637677489,37.54602719,mungbean,MOP
34,60,25,29.78416743,6.79385576,40.77872823,mungbean,MOP
19,53,22,27.8640132,6.852884643,42.83053902,mungbean,MOP
31,58,15,27.11026483,7.121571293,51.52617423,mungbean,MOP
19,35,24,27.11030369,6.883308033,49.11964582,mungbean,MOP
24,53,17,28.95451232,6.421271178,57.65901369,mungbean,MOP
13,47,20,29.21780035,6.54450214,43.1386631,mungbean,MOP
31,53,16,28.7420098,6.452006451,48.54598575,mungbean,MOP
28,45,23,29.65021184,6.489259136,56.76278363,mungbean,MOP
31,37,21,27.23924995,6.713410626,37.31236904,mungbean,MOP
33,60,15,28.95172351,6.510840928,56.51103293,mungbean,MOP
34,45,21,28.18837136,6.287380117,37.01110438,mungbean,MOP
13,57,25,28.30041493,6.86308576,50.47333854,mungbean,MOP
33,57,17,27.89636126,6.78415271,57.79863368,mungbean,MOP
32,57,22,28.6899851,6.769415888,44.56598352,mungbean,MOP
23,59,25,27.8262623,6.320768488,56.68833819,mungbean,MOP
35,41,18,28.70562673,6.705008504,59.87065439,mungbean,MOP
6,48,24,28.6362812,6.790736339,48.48319335,mungbean,MOP
29,36,25,28.28511547,7.130278657,48.56690235,mungbean,MOP
4,36,22,27.60887393,7.012740397,43.80041104,mungbean,MOP
10,59,22,28.60901145,7.155685016,36.94616965,mungbean,MOP
14,48,21,29.24598976,6.991242362,53.43228915,mungbean,MOP
8,50,21,28.62911222,6.218923893,50.49913241,mungbean,MOP
20,40,15,29.57329479,7.199495368,45.04467075,mungbean,MOP
36,43,22,27.82684262,6.389882166,58.37249772,mungbean,MOP
14,57,15,29.8757015,6.623438282,40.12044158,mungbean,MOP
